NZ_CP087822.1	NZ_CP087822.1
NZ_CP087822.1	NZ_CP087846.1
NZ_CP060889.1	NZ_CP060889.1
NZ_CP060889.1	NZ_CP116487.1
NZ_CP060889.1	OY754430.1
NZ_CP060889.1	NZ_CP060912.1
NZ_CP060889.1	NZ_CP117634.1
NZ_CP060889.1	NC_008487.1
NZ_CP060889.1	NZ_CP069651.1
NZ_CP060889.1	CP093115.1
NZ_CP060889.1	NZ_CP101206.1
NZ_CP060889.1	NZ_CP034387.1
NZ_CP060889.1	CP063727.1
NZ_CP060889.1	CP051333.1
NZ_CP060889.1	OY754461.1
NZ_CP060889.1	NZ_CP107191.1
NZ_CP060889.1	NZ_CP038795.1
NZ_CP060889.1	NZ_CP122729.1
NZ_CP060889.1	CP098951.1
NZ_CP060889.1	NZ_CP060906.1
NZ_CP060889.1	CP058001.1
NZ_CP060889.1	CP054332.1
NZ_CP060889.1	NZ_CP122706.1
NZ_CP060889.1	AP026482.1
NZ_CP060889.1	CP133282.1
NZ_CP060889.1	NZ_CP053254.2
NZ_CP060889.1	NZ_CP126181.1
NZ_CP060889.1	NZ_CP033765.1
NZ_CP060889.1	CP082422.2
NZ_CP060889.1	NZ_CP128617.1
NZ_CP060889.1	NZ_CP120566.1
NZ_CP060889.1	NZ_CP042890.1
NZ_CP060889.1	NZ_CP126182.1
NZ_CP060889.1	NZ_CP123258.1
NZ_CP060889.1	NZ_LR890340.1
NZ_CP060889.1	NZ_CP070179.1
NZ_CP060889.1	NZ_CP085703.1
NZ_CP060889.1	NZ_CP107159.1
NZ_CP060889.1	NZ_HG941720.1
NZ_CP060889.1	NZ_AP022068.1
NZ_CP060889.1	CP056905.1
NZ_CP060889.1	NZ_OP242266.1
NZ_CP060889.1	CP056616.1
NZ_CP060889.1	NZ_CP071079.1
NZ_CP060889.1	NZ_CP124466.1
NZ_CP060889.1	CP056611.1
NZ_CP060889.1	CP056602.1
NZ_CP060889.1	CP088720.1
NZ_CP060889.1	NZ_AP022176.1
NZ_CP060889.1	NZ_AP022220.1
NZ_CP060889.1	NZ_CP113491.1
NZ_CP060889.1	NC_010885.1
NZ_CP060889.1	NZ_CP012629.1
NZ_CP060889.1	NZ_CP101230.1
NZ_CP060889.1	NZ_CP043410.1
NZ_CP060889.1	NZ_CP101207.1
NZ_CP060889.1	CP114339.1
NZ_CP060889.1	CP114350.1
NZ_CP060889.1	NZ_CP103543.1
NZ_CP060889.1	NZ_CP100681.1
NZ_CP060889.1	NZ_CP060959.1
NZ_CP060889.1	NZ_CP103527.1
NZ_CP060889.1	NZ_OW968293.1
NZ_CP060889.1	CP098937.1
NZ_CP060889.1	NZ_AP024691.1
NZ_CP060889.1	CP098944.1
NZ_CP060889.1	NZ_CP018980.1
NZ_CP060889.1	NZ_CP135462.1
NZ_CP060889.1	NZ_CP050755.1
NZ_CP060889.1	NZ_CP104507.1
NZ_CP060889.1	NZ_LT985255.1
NZ_CP060889.1	CP019648.1
NZ_CP060889.1	NZ_CP091683.1
NZ_CP060889.1	CP082494.1
NZ_CP060889.1	NZ_CP074491.1
NZ_CP060889.1	NZ_CP045939.1
NZ_CP060889.1	NZ_OP242296.1
NZ_CP060889.1	NZ_CP107124.1
NZ_CP060889.1	NZ_CP053759.1
NZ_CP060889.1	NZ_CP006634.1
NZ_CP060889.1	NZ_AP022168.1
NZ_CP060889.1	NZ_OW848787.1
NZ_CP060889.1	NZ_OP378620.1
NZ_CP060889.1	NZ_CP124371.1
NZ_CP060889.1	NZ_KT693143.1
NZ_CP060889.1	NZ_CP107168.1
NZ_CP060889.1	NZ_CP060958.1
NZ_CP060889.1	NZ_CP050383.1
NZ_CP060889.1	NZ_CP018208.1
NZ_CP060889.1	CP082462.1
NZ_CP060889.1	CP099055.1
NZ_CP060889.1	CP051323.1
NZ_CP060889.1	NZ_CP041958.1
NZ_CP060889.1	NZ_CP055083.1
NZ_CP060889.1	NC_019134.1
NZ_CP060889.1	NZ_CP103631.1
NZ_CP060889.1	NZ_AP023298.1
NZ_CP060889.1	CP093092.1
NZ_CP060889.1	NC_011411.1
NZ_CP060889.1	NZ_CP093232.1
NZ_CP060889.1	NZ_CP128259.1
NZ_CP060889.1	CP077253.1
NZ_CP060889.1	CP124973.1
NZ_CP060889.1	NZ_AP022655.1
NZ_CP060889.1	CP077357.1
NZ_CP060889.1	NZ_CP115380.1
NZ_CP060889.1	CP077344.1
NZ_CP060889.1	NZ_CP135662.1
NZ_CP060889.1	NZ_CP128962.1
NZ_CP060889.1	NZ_CP117037.1
NZ_CP060889.1	NZ_CP011140.1
NZ_CP060889.1	NZ_CP060879.1
NZ_CP060889.1	NZ_AP022182.1
NZ_CP060889.1	NC_010486.1
NZ_CP060889.1	CP117207.1
NZ_CP060889.1	CP050744.1
NZ_CP060889.1	NZ_CP107013.1
NZ_CP060889.1	NZ_AP022035.1
NZ_CP060889.1	NZ_CP135670.1
NZ_CP060889.1	NZ_CP054350.1
NZ_CP060889.1	NZ_CP107132.1
NZ_CP060889.1	CP082460.1
NZ_CP060889.1	NZ_LT985232.1
NZ_CP060889.1	NZ_OP378617.1
NZ_CP060889.1	NZ_LC438464.1
NZ_CP060889.1	NZ_CP059124.1
NZ_CP060889.1	NZ_CP069562.1
NZ_CP060889.1	NZ_LT985285.1
NZ_CP060889.1	NZ_CP085870.1
NZ_CP060889.1	CP077285.1
NZ_CP060889.1	NZ_CP030333.1
NZ_CP060889.1	NZ_LR890408.1
NZ_CP060889.1	NZ_CP070029.1
NZ_CP060889.1	NZ_OU342908.1
NZ_CP060889.1	NZ_CP122696.1
NZ_CP060889.1	CP136918.1
NZ_CP060889.1	NZ_CP128885.1
NZ_CP060889.1	NZ_CP070000.1
NZ_CP060889.1	CP125031.1
NZ_CP060889.1	CP122908.1
NZ_CP060889.1	NZ_CP063778.1
NZ_CP060889.1	NZ_CP062906.1
NZ_CP060889.1	NZ_CP062861.1
NZ_CP060889.1	NZ_CP010878.1
NZ_CP060889.1	NZ_CP051748.1
NZ_CP060889.1	NZ_CP124409.1
NZ_CP060889.1	NZ_OX030706.1
NZ_CP060889.1	CP054456.1
NZ_CP060889.1	NZ_CP040271.1
NZ_CP060889.1	NZ_CP023832.1
NZ_CP060889.1	NZ_CP128911.1
NZ_CP060889.1	NZ_CP124458.1
NZ_CP060889.1	NZ_CP030114.1
NZ_CP060889.1	NZ_CP075728.1
NZ_CP060889.1	CP098959.1
NZ_CP060889.1	CP056320.1
NZ_CP060889.1	NZ_CP018941.1
NZ_CP060889.1	NZ_OP378625.1
NZ_CP060889.1	CP077385.1
NZ_CP060889.1	NZ_CP076695.1
NZ_CP060889.1	NZ_CP128891.1
NZ_CP060889.1	NZ_CP091689.1
NZ_CP060889.1	NZ_CP091709.1
NZ_CP060889.1	NZ_CP116142.1
NZ_CP060889.1	NZ_KT693144.1
NZ_CP060889.1	NZ_CP124413.1
NZ_CP060889.1	NZ_CP033851.1
NZ_CP060889.1	CP088815.1
NZ_CP060889.1	NZ_LR898882.1
NZ_CP060889.1	NZ_CP041440.1
NZ_CP060889.1	NZ_CP041283.1
NZ_CP060889.1	NZ_CP036207.1
NZ_CP060889.1	CP134915.1
NZ_CP060889.1	NZ_CP069985.1
NZ_CP060889.1	NZ_CP107177.1
NZ_CP060889.1	CP039858.1
NZ_CP060889.1	NZ_CP101262.1
NZ_CP060889.1	NZ_CP103630.1
NZ_CP060889.1	NZ_CP023833.1
NZ_CP060889.1	NZ_CP124381.1
NZ_CP060889.1	NZ_AP021967.1
NZ_CP060889.1	CP054323.1
NZ_CP060889.1	NZ_CP109880.1
NZ_CP060889.1	NZ_CP075468.1
NZ_CP060889.1	NZ_CP041450.1
NZ_CP060889.1	NZ_OP242318.1
NZ_CP060889.1	NZ_CP065089.1
NZ_CP060889.1	NZ_CP097185.1
NZ_CP060889.1	NZ_CP049127.1
NZ_CP060889.1	NZ_CP055166.1
NZ_CP060889.1	NZ_CP090537.1
NZ_CP060889.1	NZ_CP050752.1
NZ_CP060889.1	NZ_CP047552.1
NZ_CP060889.1	NZ_CP047534.1
NZ_CP060889.1	NZ_KT693145.1
NZ_CP060889.1	CP056634.1
NZ_CP060889.1	NZ_CP070014.1
NZ_CP060889.1	NZ_CP015142.1
NZ_CP060889.1	NZ_CP023824.1
NZ_CP060889.1	NZ_CP070120.1
NZ_CP060889.1	NZ_CP124479.1
NZ_CP060889.1	CP052384.1
NZ_CP060889.1	CP088350.1
NZ_CP060889.1	CP125079.1
NZ_CP060889.1	NZ_LR890469.1
NZ_CP060889.1	CP056526.1
NZ_CP060889.1	NZ_CP104672.1
NZ_CP060889.1	CP056306.1
NZ_CP060889.1	NZ_CP058900.1
NZ_CP060889.1	OY754405.1
NZ_CP060889.1	CP082683.1
NZ_CP060889.1	NZ_CP103547.1
NZ_CP060889.1	NZ_CP101250.1
NZ_CP060889.1	NZ_CP132732.1
NZ_CP060889.1	NZ_CP101244.1
NZ_CP060889.1	NZ_LR890305.1
NZ_CP060889.1	NZ_CP097369.1
NZ_CP060889.1	NZ_CP059335.1
NZ_CP060889.1	CP057821.1
NZ_CP060889.1	CP057793.1
NZ_CP060889.1	CP099117.1
NZ_CP060889.1	NZ_CP124446.1
NZ_CP060889.1	NZ_CP080063.1
NZ_CP060889.1	NZ_CP135506.1
NZ_CP060889.1	NZ_CP093233.1
NZ_CP060889.1	NZ_CP076321.1
NZ_CP060889.1	NZ_CP124489.1
NZ_CP060889.1	NZ_CP099758.1
NZ_CP060889.1	NZ_CP055172.1
NZ_CP060889.1	NZ_OW967982.1
NZ_CP060889.1	NZ_CP059132.1
NZ_CP060889.1	NZ_CP124871.1
NZ_CP060889.1	CP125049.1
NZ_CP060889.1	NZ_CP124336.1
NZ_CP060889.1	NZ_CP110992.1
NZ_CP060889.1	NZ_CP048336.1
NZ_CP060889.1	NZ_LR890413.1
NZ_CP060889.1	NZ_CP056332.1
NZ_CP060889.1	NZ_CP054167.1
NZ_CP060889.1	NZ_CP096830.1
NZ_CP060889.1	NZ_CP085702.1
NZ_CP060889.1	NZ_CP128949.1
NZ_CP060889.1	CP082592.1
NZ_CP060889.1	NZ_CP032071.1
NZ_CP060889.1	NZ_CP054359.1
NZ_CP060889.1	NZ_CP104487.1
NZ_CP060889.1	NZ_CP055084.1
NZ_CP060889.1	NZ_AP022169.1
NZ_CP060889.1	NZ_OP242244.1
NZ_CP060889.1	NZ_CP049128.1
NZ_CP060889.1	NZ_CP069832.1
NZ_CP060889.1	NZ_CP055021.1
NZ_CP060889.1	NZ_AP022219.1
NZ_CP060889.1	CP088589.1
NZ_CP060889.1	NZ_CP074039.1
NZ_CP060889.1	NZ_CP018966.1
NZ_CP060889.1	NZ_CP091760.1
NZ_CP060889.1	NZ_CP116150.1
NZ_CP060889.1	NZ_CP070591.1
NZ_CP060889.1	NZ_MN689939.1
NZ_CP060889.1	NZ_CP135704.1
NZ_CP060889.1	NZ_LR890696.1
NZ_CP060889.1	NZ_CP116084.1
NZ_CP060889.1	NZ_CP094336.1
NZ_CP060889.1	NZ_CP116186.1
NZ_CP060889.1	NZ_CP048316.1
NZ_CP060889.1	NZ_CP116133.1
NC_007487.1	NC_007487.1
NZ_CP051355.1	NZ_CP051355.1
NZ_CP051355.1	NZ_CP124752.1
NZ_CP051355.1	CP099161.1
NZ_CP051355.1	NZ_CP101870.1
NZ_CP051355.1	NZ_CP124817.1
NZ_CP051355.1	NZ_CP019898.1
NZ_CP051355.1	CP056346.1
NZ_CP051355.1	NZ_CP048786.1
NZ_CP051355.1	NC_002056.1
NZ_CP051355.1	NZ_CP075726.1
NZ_CP051355.1	NZ_CP074015.1
NZ_CP051355.1	NZ_CP091475.1
NZ_CP051355.1	NZ_CP047474.1
NZ_CP051355.1	NC_010695.1
NZ_CP051355.1	NZ_CP110898.1
NZ_CP051355.1	AP022023.1
NZ_CP051355.1	NZ_CP014660.1
NZ_CP051355.1	NZ_CP045066.1
NZ_CP051355.1	CP037446.1
NZ_CP051355.1	NC_019074.1
NZ_CP051355.1	NZ_AP026378.1
NZ_CP051355.1	NC_015852.1
NZ_CP051355.1	NZ_CP093252.1
NZ_CP051355.1	NZ_CP076624.1
NZ_CP051355.1	NZ_FO704549.1
NZ_CP051355.1	NZ_CP029726.1
NZ_CP051355.1	NZ_CP120539.1
NZ_CP051355.1	NZ_ON814115.1
NZ_CP051355.1	NC_003123.1
NZ_CP051355.1	NC_003124.1
NZ_CP051355.1	NZ_KJ909291.1
NZ_CP051355.1	NZ_ON814114.1
NZ_CP051355.1	NZ_MN057686.1
NZ_CP051355.1	NZ_AP021922.1
NZ_CP051355.1	NZ_CP106842.1
CP119206.1	CP119206.1
CP119206.1	NZ_CP061545.1
CP119206.1	NZ_CP026421.1
CP119206.1	NZ_CP113445.1
CP119206.1	NZ_MK944320.1
CP119206.1	NZ_CP118895.1
CP119206.1	NZ_CP032273.1
CP119206.1	NZ_CP135142.1
CP119206.1	NZ_CP039150.1
CP119206.1	NZ_CP031712.1
NZ_CP025210.1	NZ_CP025210.1
NZ_CP118052.1	NZ_CP118052.1
NZ_CP118052.1	NZ_CP007123.1
NZ_CP118052.1	NC_014619.1
NZ_CP092524.1	NZ_CP092524.1
NZ_CP123755.1	NZ_CP123755.1
NZ_CP123755.1	NZ_CP123518.1
NZ_CP123755.1	CP055541.1
NC_021875.1	NC_021875.1
NC_014478.1	NC_014478.1
NC_010867.1	NC_010867.1
NZ_CP084289.1	NZ_CP084289.1
NZ_CP071378.1	NZ_CP071378.1
NZ_CP060130.1	NZ_CP060130.1
NC_007715.1	NC_007715.1
NC_007715.1	NC_007187.1
NC_007715.1	NZ_LN854560.1
NZ_CP049100.1	NZ_CP049100.1
NZ_CP049100.1	NZ_CP027568.1
NZ_CP049100.1	NC_004341.2
NZ_CP076621.1	NZ_CP076621.1
NZ_CP090069.1	NZ_CP090069.1
NZ_CP090069.1	NZ_CP032107.1
NZ_CP090069.1	NZ_CP094559.1
NZ_CP090069.1	NC_017164.1
NZ_CP090069.1	NZ_CP039151.1
NZ_CP090069.1	NZ_CP080580.1
NZ_LC229233.1	NZ_LC229233.1
NZ_OX371414.1	NZ_OX371414.1
NC_016977.1	NC_016977.1
NZ_AP019748.1	NZ_AP019748.1
NZ_CP011573.1	NZ_CP011573.1
NZ_CP011573.1	OW849007.1
NZ_CP011573.1	NZ_CP118401.1
NZ_CP011573.1	NZ_CP118386.1
NZ_CP011573.1	NZ_CP115685.1
NZ_CP011573.1	NZ_MK264769.1
NZ_CP011573.1	NZ_CP017584.1
NZ_CP103978.1	NZ_CP103978.1
NZ_CP103978.1	NZ_CP037843.1
NZ_CP103978.1	NZ_CP037804.1
NZ_CP103978.1	NZ_CP037834.1
NZ_CP103978.1	NZ_CP037826.1
NZ_CP103978.1	NZ_CP037838.1
NZ_CP103978.1	NZ_CP126074.1
NZ_CP103978.1	NZ_CP037810.1
NZ_CP103978.1	NC_005326.1
NZ_CP016484.1	NZ_CP016484.1
NZ_CP031930.1	NZ_CP031930.1
NZ_CP031930.1	NZ_CP020607.1
NZ_CP031930.1	NZ_CP068663.1
NZ_CP031930.1	NZ_CP121225.1
OY726062.1	OY726062.1
OY725972.1	OY725972.1
OY725874.1	OY725874.1
NZ_CP036554.1	NZ_CP036554.1
NZ_CP036554.1	NZ_CP103146.1
NZ_CP036554.1	NZ_CP103126.1
NC_019296.1	NC_019296.1
NC_019296.1	NC_019204.1
NC_019296.1	NC_019222.1
NC_019296.1	NC_019221.1
NC_019296.1	NZ_CP050072.1
NC_019296.1	CP045669.1
NC_019271.1	NC_019271.1
NC_019271.1	HM560030.1
NZ_CP023059.1	NZ_CP023059.1
NZ_CP023059.1	NC_019980.1
NZ_MN657157.1	NZ_MN657157.1
NZ_MN657157.1	NZ_MN657158.1
NZ_AP017930.1	NZ_AP017930.1
NZ_AP017930.1	NZ_CP068769.1
NZ_AP017930.1	NZ_CP070385.1
NZ_AP017930.1	NZ_CP060181.1
NZ_AP017930.1	NZ_CP096854.1
NZ_AP017930.1	NC_006278.1
NZ_AP017930.1	NZ_CP116754.1
NZ_AP017930.1	NZ_CP114880.1
NZ_AP017930.1	NZ_CP121254.1
NZ_AP017930.1	NZ_CP096868.1
NZ_AP017930.1	NZ_CP096861.1
NZ_AP017930.1	NZ_CP122978.1
NZ_AP017930.1	NC_019437.1
NZ_AP017930.1	NZ_CP092270.1
NZ_AP017930.1	NC_021520.1
NZ_AP017930.1	NZ_CP134079.1
NZ_AP017930.1	NC_021515.1
NZ_AP017930.1	NZ_CP096869.1
NZ_AP017930.1	NZ_CP071453.1
NZ_AP017930.1	NZ_KT149387.1
NZ_AP017930.1	NZ_CP066826.1
NZ_AP017930.1	NZ_CP064864.1
NZ_AP017930.1	NZ_CP059173.1
NZ_AP017930.1	NZ_CP020862.1
NZ_AP017930.1	NZ_CP046667.1
NZ_AP017930.1	NZ_CP058681.1
NZ_AP017930.1	NZ_CP015128.2
NZ_AP017930.1	NZ_AP024230.1
NZ_AP017930.1	NZ_CP076833.1
NZ_AP017930.1	NZ_CP113249.1
NZ_AP017930.1	NZ_CP092508.1
NZ_AP017930.1	NZ_CP028983.1
NZ_AP017930.1	NZ_CP092506.1
NZ_AP017930.1	NZ_CP069284.1
NZ_AP017930.1	CP034585.1
NZ_AP017930.1	NZ_CP094502.1
NZ_AP017930.1	NZ_CP019583.1
NZ_AP017930.1	NZ_CP045592.1
NZ_AP017930.1	NZ_CP097180.1
NZ_AP017930.1	NZ_CP084717.1
NZ_AP017930.1	NZ_CP039122.1
NZ_AP017930.1	NZ_CP104754.1
NZ_AP017930.1	NZ_CP064840.1
NZ_CP102101.1	NZ_CP102101.1
NC_012033.1	NC_012033.1
NZ_CP096036.1	NZ_CP096036.1
OW849029.1	OW849029.1
OW849029.1	OW848945.1
OW849029.1	NZ_CP074192.1
OW849029.1	OW968006.1
OW849029.1	NZ_MT162144.1
OW849029.1	NZ_CP071398.1
OW849029.1	NZ_OP242304.1
OW849029.1	NZ_CP040073.1
OW849029.1	NZ_CP072805.1
OW849029.1	NZ_CP080064.1
OW849029.1	NZ_CP103603.1
OW849029.1	NZ_CP011603.1
OW849029.1	OW848994.1
OW849029.1	NZ_CP030349.1
OW849029.1	OW849076.1
OW849029.1	OW968153.1
OW849029.1	OW849044.1
OW849029.1	CP037741.1
OW849029.1	NZ_CP011651.1
OW849029.1	NZ_CP060080.1
OW849029.1	CP098978.1
OW849029.1	OY754388.1
OW849029.1	NZ_CP091657.1
OW849029.1	NZ_CP079816.1
OW849029.1	NZ_CP126538.1
CP056640.1	CP056640.1
CP056640.1	NC_016611.1
CP056640.1	NC_016849.1
CP056640.1	NZ_AP026898.1
CP056640.1	NZ_CP013967.1
CP056640.1	NZ_MF770241.1
CP056640.1	AP022279.1
CP056640.1	NZ_AP023406.1
CP056640.1	NZ_AP022286.1
CP056640.1	NZ_CP013180.1
CP056640.1	NZ_CP013968.1
CP056640.1	NZ_CP136590.1
CP056640.1	NZ_CP048227.1
CP056640.1	NZ_CP022174.1
CP056640.1	NZ_CP022180.1
CP056640.1	NZ_MF770240.1
CP056640.1	NZ_CP085541.1
CP056640.1	NZ_CP085540.1
CP056640.1	NC_004924.1
CP056640.1	NZ_KT334398.1
CP056640.1	NZ_CP110649.1
CP056640.1	NZ_AP024947.1
CP056640.1	NZ_AP022450.1
CP056640.1	OW849449.1
CP056640.1	NZ_AP024409.1
CP056640.1	NC_004338.1
NZ_CP071774.1	NZ_CP071774.1
NZ_CP071774.1	NC_002632.1
NZ_CP071774.1	NZ_CP063317.1
NZ_CP071774.1	NZ_CP066141.1
NZ_CP071774.1	NZ_CP066778.1
NZ_CP071774.1	NZ_CP071781.1
NZ_CP071774.1	NZ_CP071779.1
NZ_AJ437107.1	NZ_AJ437107.1
NZ_CP082365.1	NZ_CP082365.1
NZ_CP126070.1	NZ_CP126070.1
NC_004947.1	NC_004947.1
NC_004947.1	NZ_CP031181.1
NC_004947.1	NZ_CP069183.2
NC_004947.1	NZ_CP028388.1
NC_004947.1	NC_002799.1
NC_004947.1	NZ_CP072737.1
NC_004947.1	NZ_CP071967.1
NC_004947.1	NZ_CP102069.1
NC_004947.1	NC_004930.1
NC_004947.1	NZ_CP097005.1
NC_004947.1	NZ_MT997147.1
NC_004947.1	CP077324.1
NC_004947.1	NZ_CP065760.1
NC_004947.1	NZ_MT997148.1
NC_004947.1	NZ_MT096402.1
NC_004947.1	NC_019347.1
NZ_CP115725.1	NZ_CP115725.1
NZ_CP018790.1	NZ_CP018790.1
NZ_CP015201.1	NZ_CP015201.1
NZ_CP065813.1	NZ_CP065813.1
NZ_LR134416.1	NZ_LR134416.1
NZ_CP068066.1	NZ_CP068066.1
AP023023.1	AP023023.1
AP023023.1	NZ_AP022882.1
AP023023.1	NZ_AP022962.1
AP023023.1	NZ_AP022945.1
CP019351.1	CP019351.1
CP019351.1	NZ_CP046727.1
CP019351.1	NZ_CP024417.1
CP019351.1	NZ_OX411703.1
CP019351.1	NZ_KT149390.1
CP019351.1	CP040592.1
CP019351.1	CP040589.1
CP019351.1	NC_021228.1
CP019351.1	NZ_OX443572.1
CP019351.1	NZ_CP046658.1
CP019351.1	NZ_CP095389.1
CP019351.1	NZ_CP060178.1
CP019351.1	NZ_CP120670.1
CP019351.1	NZ_CP040582.1
CP019351.1	CP028327.1
CP019351.1	NZ_CP040580.1
CP019351.1	NC_019371.1
CP019351.1	NZ_CP094395.1
CP019351.1	NZ_CP115816.1
CP019351.1	NZ_CP027192.1
CP019351.1	NC_020824.1
CP019351.1	NZ_CP114211.1
CP019351.1	NZ_CP066825.1
CP019351.1	NZ_CP014630.1
CP019351.1	NZ_CP004407.1
CP019351.1	NZ_KP718939.1
CP019351.1	NZ_CP114881.1
CP019351.1	NZ_CP071898.1
CP019351.1	NZ_CP035019.1
CP019351.1	NC_021525.1
CP019351.1	NZ_CP027193.1
CP019351.1	NZ_CP104715.1
CP019351.1	NZ_CP091533.1
CP019351.1	NZ_CP035018.1
CP019351.1	NZ_CP032662.1
CP019351.1	NZ_CP014629.1
CP019351.1	NZ_CP099982.1
CP019351.1	NZ_CP099550.1
CP003688.1	CP003688.1
CP003688.1	CP024691.1
CP003688.1	NZ_CP045028.1
CP003688.1	NC_004334.1
CP003688.1	NC_018512.1
HG796814.1	HG796814.1
HG796650.1	HG796650.1
HG796404.1	HG796404.1
HG796342.1	HG796342.1
HG796265.1	HG796265.1
NZ_CP087826.1	NZ_CP087826.1
NZ_CP085151.1	NZ_CP085151.1
NZ_CP071397.1	NZ_CP071397.1
NZ_CP065909.1	NZ_CP065909.1
NZ_CP115169.1	NZ_CP115169.1
NZ_CP089340.1	NZ_CP089340.1
NZ_CP089340.1	NZ_CP084006.1
NZ_LT992335.1	NZ_LT992335.1
NC_006959.1	NC_006959.1
NZ_CP070548.1	NZ_CP070548.1
NZ_CP070548.1	NZ_CP079613.1
NZ_CP070548.1	NZ_CP072417.1
NZ_CP070548.1	CP067717.1
NZ_CP070548.1	NZ_CP084048.1
NZ_CP070548.1	NZ_CP083062.1
NZ_CP070548.1	NZ_CP070463.1
NZ_CP070548.1	NZ_CP095563.1
NZ_CP070548.1	NZ_CP070434.1
NZ_CP070548.1	OW969700.1
NZ_CP070548.1	NZ_CP067272.1
NZ_CP070548.1	HG796320.1
NZ_CP070548.1	NZ_CP056468.1
NZ_CP070548.1	NZ_AP022505.1
NZ_CP070548.1	NZ_CP058194.1
NZ_CP070548.1	CP056659.1
NZ_CP070548.1	NZ_CP042549.1
NZ_CP070548.1	CP056491.1
NZ_CP070548.1	NZ_CP092468.1
NZ_CP070548.1	NZ_CP103492.1
NZ_CP070548.1	CP056480.1
NZ_CP070548.1	OW968031.1
NZ_CP070548.1	OW968398.1
NZ_CP070548.1	NZ_CP056205.1
NZ_CP070548.1	NZ_CP056424.1
NZ_CP070548.1	NZ_CP091129.1
NZ_CP070548.1	CP056416.1
NZ_CP070548.1	NZ_AP022062.1
NZ_CP070548.1	NZ_CP032894.1
NZ_CP070548.1	NZ_AP022392.1
NZ_CP070548.1	MT833375.1
NZ_CP070548.1	NZ_CP070419.1
NZ_CP070548.1	NZ_CP079688.1
NZ_CP070548.1	NZ_CP033952.1
NZ_CP070548.1	NZ_CP080112.1
NZ_CP070548.1	OX030752.1
NC_025123.1	NC_025123.1
NC_025123.1	NC_025124.1
NC_025123.1	NC_025125.1
NC_010855.1	NC_010855.1
NC_010855.1	NC_010888.1
NC_010855.1	NC_010906.1
NC_010855.1	NC_010871.1
NC_002611.1	NC_002611.1
NC_002611.1	NC_019340.1
NC_002611.1	NC_005705.1
NZ_CP091514.1	NZ_CP091514.1
CP119307.1	CP119307.1
NZ_CP093952.1	NZ_CP093952.1
NZ_CP093952.1	NZ_CP084186.1
NZ_CP093952.1	NZ_CP066398.1
NZ_CP093952.1	NZ_CP059792.1
NZ_CP093952.1	NZ_CP059746.1
NZ_CP093952.1	NZ_CP044327.1
NZ_CP093952.1	NZ_CP059815.1
NZ_CP093952.1	NZ_AP026616.1
NZ_CP093952.1	NZ_CP085904.1
NZ_CP093952.1	NZ_CP075610.1
NZ_CP093952.1	NZ_CP072593.1
NZ_CP093952.1	NZ_CP059822.1
NZ_CP093952.1	NZ_CP072717.1
NZ_CP093952.1	NZ_CP093956.1
NZ_CP039265.1	NZ_CP039265.1
NZ_MN657051.1	NZ_MN657051.1
NZ_MN657113.1	NZ_MN657113.1
NZ_CP051477.1	NZ_CP051477.1
NZ_CP044449.1	NZ_CP044449.1
